Date,Temperature,Humidity
2000-07-22,33.724140060561766,64.80062443068013
2000-07-23,17.308359114809893,83.59660638263922
2000-07-24,15.183026531642295,55.21352435545188
2000-07-25,15.751198941694117,84.94225647846964
2000-07-26,19.570347264757714,60.069461738346874
2000-07-27,18.445852011818296,30.859119352229406
2000-07-28,33.840111173234874,86.72908332104272
2000-07-29,22.445490572316004,70.36919819889721
2000-07-30,17.382864208600317,52.22484403241842
2000-07-31,29.68639674392238,34.99850668790186
2000-08-01,21.200084409237352,37.34507830991451
2000-08-02,17.966642929842664,80.87210430305305
2000-08-03,28.54829355304554,73.65931159340505
2000-08-04,27.304082220212724,60.700670424949934
2000-08-05,22.030643592639855,79.39054772506505
2000-08-06,31.261265853648304,70.03392045066795
2000-08-07,24.88719569838482,83.27406196911679
2000-08-08,32.34454077136732,67.4389024271368
2000-08-09,26.7915851217562,50.279653699512494
2000-08-10,32.08997923459187,41.15691528122475
2000-08-11,24.861018646117948,87.67837133548718
2000-08-12,18.233319552127245,50.0827247085229
2000-08-13,36.59690382373448,58.01896494769768
2000-08-14,21.639191376202653,79.71335548615968
2000-08-15,23.39185706362099,85.50324020794173
2000-08-16,20.902020467720163,79.07152499271943
2000-08-17,23.404989742194772,58.964297355186396
2000-08-18,25.653240495737514,48.847805705109735
2000-08-19,25.466957724889852,68.49499848493471
2000-08-20,27.78080397391643,81.2727658518964
2000-08-21,33.45437137981867,64.88817702182345
2000-08-22,23.909117297105404,71.25838104265777
2000-08-23,18.363678250558618,82.55904293203044
2000-08-24,18.635514946239756,81.97108705694387
2000-08-25,21.236138446734984,36.98229320280433
2000-08-26,16.21171919528811,64.3585365234064
2000-08-27,28.725616216776327,50.29213790653533
2000-08-28,22.127149732081463,77.25456538312793
2000-08-29,23.08102463781889,59.509369939929854
2000-08-30,24.644205546738164,78.5299395635557
2000-08-31,17.688255651176934,64.63360930788747
2000-09-01,20.382452094337282,43.82111175649838
2000-09-02,28.080248890839627,70.62949463800959
2000-09-03,27.81702544998881,61.41804428393176
2000-09-04,22.52608977511883,77.09018204798895
2000-09-05,33.81222466022845,63.075623956957386
2000-09-06,18.248497095789414,47.437558118855854
2000-09-07,23.069758164437395,80.37148611850029
2000-09-08,23.658038823562336,49.53333601786676
2000-09-09,10.86433660974027,50.667660579051095
2000-09-10,34.53491042688227,83.78230950848446
2000-09-11,26.696411786893698,69.36368514661936
2000-09-12,19.65927069715323,86.19326442584901
2000-09-13,35.15553118070792,67.04863616683562
2000-09-14,27.845400724441465,75.11102359829962
2000-09-15,27.082128508557634,45.08835631351486
2000-09-16,21.916893160383,43.75618350162253
2000-09-17,25.500366302998632,74.4825190099474
2000-09-18,17.358198752134967,86.91444470414285
2000-09-19,28.979058505480634,55.158750024964306
2000-09-20,23.149044119505756,51.67203979899795
2000-09-21,25.708764287906675,52.07276447969789
2000-09-22,31.06606504942587,74.29872466307538
2000-09-23,26.496778498764957,70.69384454934666
2000-09-24,26.40260208172429,61.69024544837791
2000-09-25,26.489967923281696,51.54953621038932
2000-09-26,21.45829949049167,40.425420234418084
2000-09-27,29.321846715213482,56.46444959354678
2000-09-28,32.87576370873878,78.55755569054088
2000-09-29,28.970120851886705,84.4762171813991
2000-09-30,29.617740311897357,39.511135319870036
2000-10-01,20.82387155622468,51.318252677031175
2000-10-02,20.88840510241517,83.52209743207021
2000-10-03,18.040002247744386,41.218949110203546
2000-10-04,31.42266789405093,50.61930598680879
2000-10-05,24.007502322764182,41.60310332910945
2000-10-06,32.294599376275265,70.07155090587115
2000-10-07,21.40277806775712,88.17821012664677
2000-10-08,23.14172713077965,49.824477540103736
2000-10-09,25.823311723265153,32.411647736714635
2000-10-10,29.970329483977125,62.081061476819784
2000-10-11,25.683701516447286,87.8058520766151
2000-10-12,26.452424185158936,78.17337661960465
2000-10-13,25.496266527806508,84.27626212176273
2000-10-14,26.31637391497721,57.583589630966394
2000-10-15,19.86487012041365,45.60002287344594
2000-10-16,25.868618817711727,45.9693013384875
2000-10-17,24.547829587998162,58.474665168619
2000-10-18,25.213321466560267,42.931214251834994
2000-10-19,27.975823971939988,79.94480485462458
2000-10-20,22.12742574751017,39.89165811920915
2000-10-21,25.124929448145554,51.6870188358929
2000-10-22,24.077291109605707,83.7580656730157
2000-10-23,27.667219225805436,76.77393198022699
2000-10-24,29.521148806172377,80.73134933566749
2000-10-25,20.83673319573604,86.15872882866879
2000-10-26,28.559953159705323,82.52606578277397
2000-10-27,35.97583657577267,72.9714861593863
2000-10-28,18.307631723811042,57.59528508344896
2000-10-29,21.529030596504995,30.709689390164748
2000-10-30,21.293453069868804,85.86177164635927
2000-10-31,24.317280667467863,35.08585585480526
2000-11-01,33.84342005540859,86.07346018342274
2000-11-02,25.812320436553854,80.73636256471728
2000-11-03,22.288448520743536,87.6981254264807
2000-11-04,28.887270408800696,46.382572419704175
2000-11-05,22.79554350438463,59.11747706649237
2000-11-06,31.42791705942132,31.60216659846512
2000-11-07,27.353458292037836,46.9031718687328
2000-11-08,32.78726360102828,30.75242474991511
2000-11-09,22.55286555363692,79.02630815234292
2000-11-10,41.03006903845961,71.1198893001716
2000-11-11,30.01487980113679,80.7239739413619
2000-11-12,29.181007065739934,32.246528455993115
2000-11-13,25.668290054460506,42.696637967923195
2000-11-14,22.312348984857728,31.164174992654353
2000-11-15,21.617569714359572,40.40015575572504
2000-11-16,25.292581163511926,65.40064862493035
2000-11-17,22.00214966344467,30.44065961085532
2000-11-18,27.41788399026997,70.4356020358022
2000-11-19,21.890001085090788,79.85941494829602
2000-11-20,29.141860477059893,50.127529093612395
2000-11-21,30.83299007141607,64.22812713013187
2000-11-22,22.539089377348148,72.07007326575433
2000-11-23,32.04760833868509,83.61822932549475
2000-11-24,24.910330065130804,36.145693876586094
2000-11-25,31.892316513281337,83.77085295280924
2000-11-26,28.32252168985128,40.18559456642651
2000-11-27,31.759119900577716,84.50163637157621
2000-11-28,21.178143058717314,55.12102570652758
2000-11-29,25.645011188651814,62.648753332325434
2000-11-30,33.45184179082466,84.6077403282607
2000-12-01,23.120200831053936,48.98985277646277
2000-12-02,16.040043676148656,73.43819717265299
2000-12-03,16.52874372308866,54.977258444178474
2000-12-04,13.725101221264634,37.36924636048646
2000-12-05,15.702074695018627,53.65856996088087
2000-12-06,24.230263212030245,37.646006881955586
2000-12-07,32.69663900669192,44.75598798063629
2000-12-08,24.108366538398187,57.4065239247031
2000-12-09,27.952638764352262,54.69959435431868
2000-12-10,25.800508260839823,62.60933475242033
2000-12-11,26.408648747215228,39.84120746084879
2000-12-12,25.540322660987695,55.316115874824135
2000-12-13,25.52580244748274,70.03935470120362
2000-12-14,28.717886386292932,53.072640105806045
2000-12-15,20.547488593201003,32.107898288595145
2000-12-16,31.493348186339013,79.96702300054822
2000-12-17,31.058086539166467,82.80137737629278
2000-12-18,25.49796890466436,50.02081657973847
2000-12-19,30.515455568127805,80.20652212619444
2000-12-20,22.99697319446734,54.07644029522987
2000-12-21,23.8327610651865,67.44388155065346
2000-12-22,27.315350214011644,39.044328746118744
2000-12-23,25.598054473991812,62.35455356319575
2000-12-24,24.320571870943123,34.592327498481396
2000-12-25,23.21709801296179,85.98597023941265
2000-12-26,23.806914447949787,65.1563969251888
2000-12-27,31.305255245027933,35.863457448152325
2000-12-28,16.907791519943622,38.394514771761514
2000-12-29,28.401850891446266,86.45754378700397
2000-12-30,25.472138269029152,51.023211718112876
2000-12-31,30.30830786397933,78.41778227715193
2001-01-01,29.259499085776156,87.04218728913597
2001-01-02,12.786322591049695,68.20159491521558
2001-01-03,29.63706509210564,60.669171536053526
2001-01-04,28.35001350667374,88.88649055491334
2001-01-05,26.852739802333616,89.07976369021503
2001-01-06,24.414812888491586,66.15672046213047
2001-01-07,31.03931739221312,37.876553343360264
2001-01-08,24.72246694937858,50.15598641829392
2001-01-09,35.97587669080506,84.09623212131999
2001-01-10,29.63885068006328,72.59900933285283
2001-01-11,37.52069731163332,34.518968688458756
2001-01-12,22.918480229994078,51.87187611739754
2001-01-13,18.081087863520878,40.40075824972217
2001-01-14,30.449202453859584,34.66602483646875
2001-01-15,31.153285670292593,60.410553207556504
2001-01-16,27.081049177610705,76.65693228813615
2001-01-17,19.224738171774668,38.316939232465984
2001-01-18,24.693656504734093,38.82769146871485
2001-01-19,30.037460387665355,84.97207339249564
2001-01-20,26.04102358386349,82.3450239454165
2001-01-21,26.396323925656844,86.32940195189352
2001-01-22,26.11327174002473,65.53620184132738
2001-01-23,22.335282067665347,34.585818874021996
2001-01-24,24.35401445282746,87.84504194509873
2001-01-25,19.900571636019293,53.37250274579195
2001-01-26,35.887352996540486,58.32591916337422
2001-01-27,24.68486519981633,76.85192641497363
2001-01-28,29.463928552555807,61.612214687025684
2001-01-29,21.980567679060563,40.6437264182803
2001-01-30,31.07672999341861,58.168229987200036
2001-01-31,17.752346878352952,45.4870236367142
2001-02-01,31.735261849627552,50.89488386759804
2001-02-02,26.9693525933404,86.91205876712743
2001-02-03,37.71319485364154,47.76571406963138
2001-02-04,20.641447942924145,77.14633349140277
2001-02-05,27.569940727244624,63.81079421293555
2001-02-06,29.038088657273413,56.84037120224848
2001-02-07,33.380287997671545,67.76359435453266
2001-02-08,25.11534080784073,44.7276940887942
2001-02-09,27.675752302142904,71.4485171276759
2001-02-10,16.544872299354466,76.23649951544391
2001-02-11,23.120108265226868,51.75904439126097
2001-02-12,29.54274988909744,58.29702400543895
2001-02-13,32.81923017431868,67.8111550205166
2001-02-14,25.903336404691938,84.07664870952881
2001-02-15,37.607425319317116,45.89021325673763
2001-02-16,36.14049448043433,85.5409390480701
2001-02-17,27.049557171322135,72.06787386412144
2001-02-18,15.298846489182718,32.58213705826927
2001-02-19,18.492042009547063,79.92481671166858
2001-02-20,23.50406262357479,54.971590907811105
2001-02-21,32.98601558513481,39.255847252568486
2001-02-22,28.97159514007828,50.172323570670805
2001-02-23,16.962388588828873,79.29307450992582
2001-02-24,26.30316275392705,71.73080184942555
2001-02-25,35.52713320551222,46.23650588381216
2001-02-26,25.59960748333763,80.41923050041737
2001-02-27,23.737057520133295,34.298721468097
2001-02-28,37.77327085216008,55.649815391325845
2001-03-01,27.78041275002674,62.96018384402142
2001-03-02,25.13076423910826,74.62632905722421
2001-03-03,29.290540081972683,46.43158280550011
2001-03-04,27.638652309654596,67.25458802216545
2001-03-05,25.42021145921374,36.34563376468287
2001-03-06,33.621268396019126,80.7900113562138
2001-03-07,33.17052934805084,79.72180639507886
2001-03-08,31.80933133155729,35.09752104263596
2001-03-09,27.103560233538495,44.59186292401878
2001-03-10,33.36544050588757,54.6405631939264
2001-03-11,27.39533750073077,69.74133218200893
2001-03-12,29.989947923794958,63.08264657132299
2001-03-13,32.83801648543242,61.113896183673454
2001-03-14,31.72662382069255,69.92868305528589
2001-03-15,36.643964573280044,65.16291905050791
2001-03-16,29.96436958842265,86.46848892378482
2001-03-17,19.300377091898678,80.97192216972141
2001-03-18,21.932523120471302,46.18489501043507
2001-03-19,34.49657342326224,63.99136548238897
2001-03-20,26.10225817431664,81.00167604018633
2001-03-21,29.703973402877793,80.71675054133951
2001-03-22,23.526571956472466,64.05288851988215
2001-03-23,32.80079877782378,73.24707756477025
2001-03-24,25.884740643759706,61.82503534056198
2001-03-25,35.11192206762745,87.12061099573971
2001-03-26,25.17265846497404,86.69966197390048
2001-03-27,33.43691190636665,61.326498559183776
2001-03-28,31.23061040894861,86.13834162493532
2001-03-29,24.259023879042694,89.52239625225789
2001-03-30,33.378287100897666,34.41072733943234
2001-03-31,23.387423476311287,38.83365397302635
2001-04-01,23.79551888700891,37.99945406023822
2001-04-02,31.528638557196516,67.5433875471772
2001-04-03,24.80556766775116,51.21352639197082
2001-04-04,24.975226181809703,82.65462647184938
2001-04-05,26.237070030919458,70.45539810460707
2001-04-06,22.9678278538481,89.51845433597006
2001-04-07,33.20571419675895,49.82527069682294
2001-04-08,31.03535205664899,81.19281734484835
2001-04-09,27.65813951910883,68.33397790551717
2001-04-10,27.474795079503927,47.128540865965526
2001-04-11,30.279473318592576,65.30068820902085
2001-04-12,36.867279475540855,48.520104244479334
2001-04-13,32.407329034956916,48.47377089043664
2001-04-14,25.522038183916607,52.77891325416027
2001-04-15,31.963231450798737,75.52599354860712
2001-04-16,27.494058822306982,87.34123461628408
2001-04-17,27.104670663952575,62.37383593030355
2001-04-18,37.44373295376435,87.51155539662997
2001-04-19,26.028368632662087,74.4015537896513
2001-04-20,25.73878308974357,44.319162767800776
2001-04-21,18.38579822815378,59.6378013020054
2001-04-22,21.146263344307776,58.22052163439598
2001-04-23,30.42507553428726,62.20412257384499
2001-04-24,24.706375419359862,34.48267679280173
2001-04-25,30.769535288419497,76.05985340313244
2001-04-26,22.629564595481696,44.429028225951946
2001-04-27,24.37879148122819,41.88562190222843
2001-04-28,31.599582035317617,81.79565552056569
2001-04-29,35.542545377018314,72.13237616653541
2001-04-30,31.211769497073995,79.90195626387856
2001-05-01,34.24984870959965,71.26868258299092
2001-05-02,36.79492131951839,33.58395267339819
2001-05-03,33.483619095680424,70.38973747138436
2001-05-04,23.702162866353603,58.740701738473454
2001-05-05,27.778796039182158,71.39525014747136
2001-05-06,31.46762127029782,50.68238236388378
2001-05-07,26.253498452370597,33.55738574181907
2001-05-08,30.59851986977248,63.08666013895417
2001-05-09,20.45403161872899,30.303518106461
2001-05-10,24.217663108032344,86.34030232282441
2001-05-11,31.016158236962795,38.275248074032206
2001-05-12,17.197249966471844,62.077357212829654
2001-05-13,22.855009486182645,43.57727406497336
2001-05-14,28.31583630263325,73.01195296293116
2001-05-15,19.818277789239986,81.54344080924919
2001-05-16,28.71164374517907,42.56239412968257
2001-05-17,24.439056202855156,38.16206898360494
2001-05-18,26.989541816441317,77.0492549870595
2001-05-19,27.163287867767416,79.5559004845587
2001-05-20,29.415321623823125,63.99960682927933
2001-05-21,25.660531582190732,83.339748085176
2001-05-22,28.938492986113296,77.39037504943865
2001-05-23,25.494828673625992,84.61391326434283
2001-05-24,31.29149794539152,31.807738940329525
2001-05-25,36.99065962825652,68.56010230622005
2001-05-26,29.516412531615913,47.88607717512225
2001-05-27,29.39182535058081,39.61867412532122
2001-05-28,22.732820479775533,82.46965936732079
2001-05-29,32.030038507348806,52.02226186953061
2001-05-30,24.783183520061375,37.6850483200053
2001-05-31,24.539562663348487,79.6171425978643
2001-06-01,31.38124005081469,68.14326131782006
2001-06-02,29.509446266093313,54.927665315649584
2001-06-03,34.15030513294558,79.40340909192982
2001-06-04,35.83895338998553,39.70964144378263
2001-06-05,25.93626730063105,74.81782665991912
2001-06-06,29.28663188096506,62.28985958161874
2001-06-07,37.456860080710754,72.5225040398634
2001-06-08,33.49748302057826,84.51661915442803
2001-06-09,32.239999961479754,87.42138815469288
2001-06-10,35.21571827022298,46.995135166100745
2001-06-11,25.671571587617194,56.479513550193374
2001-06-12,31.88736718411472,71.23137425268581
2001-06-13,35.76054596271055,74.82103685127487
2001-06-14,36.82863445877129,64.40149510627963
2001-06-15,24.702908055262682,43.42366217582526
2001-06-16,27.485185273222893,83.84470889100024
2001-06-17,30.666821367998573,51.64186086812585
2001-06-18,27.31791295235044,54.709343938764086
2001-06-19,26.813437577783695,58.88719439467208
2001-06-20,32.20210943007565,42.235070911675066
2001-06-21,27.024601751746573,84.26516596246992
2001-06-22,19.861600913369518,46.553119071082584
2001-06-23,30.61988044016066,71.85428914045517
2001-06-24,26.69762315008964,46.26923179840281
2001-06-25,25.1718401488803,35.46662763271679
2001-06-26,21.01017693380701,55.65092347231166
2001-06-27,33.917317288968526,50.65340970656414
2001-06-28,17.721943661995752,69.53330039297398
2001-06-29,20.37010522766763,37.00472865263917
2001-06-30,27.496773894331014,69.58198260212703
2001-07-01,35.02997758014098,54.12379048443327
2001-07-02,35.44288907715555,51.20646259551032
2001-07-03,23.12857068640735,32.26056271972844
2001-07-04,28.024411572400894,48.1263250012332
2001-07-05,21.369343710735826,61.33321007775696
2001-07-06,33.98667824527442,64.67693347776093
2001-07-07,21.55681123431981,86.04318648753386
2001-07-08,28.232591656766356,73.79974554504662
2001-07-09,34.12239932000361,66.9870088995845
2001-07-10,27.854284488980813,81.27436871611278
2001-07-11,36.32599468455383,36.87083848325531
2001-07-12,24.63395427532452,66.52176062545709
2001-07-13,30.838714221708944,40.79189358685841
2001-07-14,33.26790330755825,80.75464885009247
2001-07-15,28.311628217539443,77.79760253714761
2001-07-16,35.95041663433693,31.503851447826897
2001-07-17,31.768115597321458,45.45279923589554
2001-07-18,20.848805952532224,33.368392534545116
2001-07-19,48.83761753002364,46.74342651337825
2001-07-20,32.29633613690632,55.201369555449105
2001-07-21,29.59831207248691,38.66653205745238
2001-07-22,22.07597294333187,82.54193746563102
2001-07-23,29.487281276594455,36.187216127148815
2001-07-24,26.7870968532446,44.18098568986407
2001-07-25,32.316911807978855,34.08345987273194
2001-07-26,30.961791016426798,75.30048071303275
2001-07-27,38.37674664722464,81.62395247547707
2001-07-28,29.831179291944437,55.303760756774594
2001-07-29,31.69563654971609,78.08381367080295
2001-07-30,30.998543608063073,34.818383201887414
2001-07-31,28.401923983606075,89.10017994953324
2001-08-01,28.235449075903716,73.25548674447315
2001-08-02,34.665491522335934,72.35491321043
2001-08-03,33.06862998289705,48.96736471987968
2001-08-04,26.0292534018445,32.10964405724817
2001-08-05,23.617211309982217,51.512062977291365
2001-08-06,28.855235357943005,37.13158938039303
2001-08-07,35.00734227239475,34.66330967873522
2001-08-08,29.070315506109996,38.903622660457806
2001-08-09,37.947921117811916,65.29647287045458
2001-08-10,25.348140600182937,47.288953568855405
2001-08-11,29.939404186421463,42.1524794350366
2001-08-12,16.65735472362627,61.9878015189729
2001-08-13,26.26817019139014,59.71726356683226
2001-08-14,27.70850157679449,63.06742559753379
2001-08-15,31.816358592701725,71.15715719902705
2001-08-16,37.82250340975746,37.71090926077605
2001-08-17,29.451399575200014,73.0523536035474
2001-08-18,36.553719834268335,81.24101516041941
2001-08-19,32.59995046245335,30.81406199590973
2001-08-20,34.23068196148068,44.09572681779425
2001-08-21,26.975485553475544,62.94489300906342
2001-08-22,36.23851810056014,52.18617538150309
2001-08-23,23.95600427178541,61.775797625906606
2001-08-24,31.803845713623897,58.05314250074825
2001-08-25,24.574931826707953,78.7718452565295
2001-08-26,26.75166689243622,66.67925546602223
2001-08-27,22.04249157796902,65.83469423120766
2001-08-28,26.77484759999233,61.02328765440005
2001-08-29,31.119211733597673,31.122348821051272
2001-08-30,29.026777581481518,65.14925614061124
